student,exercise
3055,"[19, 12]"
3056,"[9, 10, 2]"
3057,"[18, 6]"
3058,"[6, 7, 10, 12, 14, 20]"
3059,"[1, 4, 8, 10, 15, 17, 19]"
3060,"[18, 10, 14]"
3061,"[4, 8, 10, 15, 17, 18, 20]"
3062,"[6, 10, 12, 15, 16, 19, 20]"
3063,"[2, 6, 9, 15, 18, 19, 20]"
3064,"[2, 6, 9, 10, 15, 18, 19, 20]"
3065,"[4, 8, 15, 17, 20]"
3066,"[4, 8, 14, 15, 19]"
3067,"[6, 10, 15, 16, 19, 20]"
3068,"[10, 14, 16, 19, 20]"
3069,"[8, 10, 11, 14, 15, 17, 19, 20]"
3070,"[7, 15, 18, 19, 20]"
3071,"[6, 10, 14, 15, 16, 17, 19, 20]"
3072,"[10, 20, 4]"
3073,"[1, 6, 10, 15, 16, 19]"
3074,"[10, 15, 16, 18, 19, 20]"
3075,"[2, 18, 20, 6]"
3076,"[9, 10]"
3077,"[4, 8, 10, 15, 17, 19, 20]"
3078,"[19, 20, 6]"
3079,"[2, 6, 9, 10, 15, 18, 19, 20]"
3080,"[4, 8, 10, 14, 15, 17, 19, 20]"
3081,"[1, 6, 9, 10, 15, 16, 19, 20]"
3082,"[9, 10, 11, 15, 16, 19, 20]"
3083,"[6, 10, 15, 18, 19]"
3084,"[1, 10, 19, 17]"
3085,"[10, 19, 4, 6]"
3086,"[1, 4, 8, 10, 19]"
3087,"[9, 10, 11, 15, 16, 18, 19, 20]"
3088,"[9, 15]"
3089,"[6, 7, 12, 16, 19, 20]"
3090,"[10, 12, 7]"
3091,"[2, 9, 11, 15, 19, 20]"
3092,"[1, 6, 10, 11, 12, 15, 19, 20]"
3093,"[10, 12, 15, 19, 20]"
3094,"[9, 10, 12, 15, 18, 20]"
3095,"[16, 11, 19, 20]"
3096,"[9, 18, 19, 6]"
3097,"[4, 8, 14, 15, 17, 19, 20]"
3098,"[12, 6]"
3099,"[6, 7, 9, 12, 15, 19, 20]"
3100,"[6, 10, 15, 17, 18, 19]"
3101,"[6, 9, 12, 15, 18, 20]"
3102,"[1, 6, 10, 15, 16, 18, 19, 20]"
3103,"[4, 8, 10, 14, 15, 17, 20]"
3104,"[1, 10, 11, 15, 16, 18, 19, 20]"
3105,"[6, 7, 10, 15, 16, 19]"
3106,"[2, 6, 9, 10, 18, 19, 20]"
3107,"[9, 19, 20]"
3108,"[1, 6, 9, 10, 15, 16, 19]"
3109,"[8, 14, 15, 16, 17, 19, 20]"
3110,"[6, 9, 10, 11, 15, 16, 19, 20]"
3111,"[6, 7, 9, 10, 12, 15, 19, 20]"
3112,"[6, 8, 10, 15, 17, 19]"
3113,"[9, 10, 12, 15, 16, 18, 19, 20]"
3114,"[9, 10, 20, 6]"
3115,[8]
3116,"[9, 15, 16, 18, 19, 20]"
3117,"[9, 10, 14, 15, 17, 18, 19, 20]"
3118,"[9, 10, 11, 15, 16, 18, 19, 20]"
3119,"[6, 7, 9, 12, 15, 19, 20]"
3120,"[6, 9, 10, 15, 16, 18, 19, 20]"
3121,"[6, 9, 10, 12, 15, 16, 19, 20]"
3122,"[4, 10, 11, 14, 15, 17]"
3123,"[6, 7, 9, 10, 15, 18, 19, 20]"
3124,"[16, 10, 20, 7]"
3125,"[7, 10, 12, 15, 16, 18, 19, 20]"
3126,"[6, 9, 10, 16, 19, 20]"
3127,"[5, 6, 7, 10, 19, 20]"
3128,"[6, 11, 15, 16, 19, 20]"
3129,"[6, 9, 10, 15, 16, 18, 19, 20]"
3130,"[8, 10, 14, 15, 17, 20]"
3131,"[11, 7]"
3132,"[6, 9, 10, 16, 18, 19, 20]"
3133,"[6, 9, 10, 11, 15, 18, 19, 20]"
3134,"[1, 6, 9, 10, 15, 16, 19, 20]"
3135,"[6, 10, 12, 15, 16, 19, 20]"
3136,"[1, 6, 10, 15, 16, 18, 19, 20]"
3137,"[4, 8, 10, 11, 15, 17, 19]"
3138,"[10, 5]"
3139,"[5, 6, 9, 10, 12, 19, 20]"
3140,"[9, 10, 13, 15, 18, 19, 20]"
3141,"[9, 10, 15, 16, 19]"
3142,"[10, 15, 17, 19, 20]"
3143,"[5, 7, 12, 16, 19, 20]"
3144,"[6, 7, 11, 12, 15, 20]"
3145,"[6, 7, 9, 10, 18, 19]"
3146,"[2, 10, 15, 18, 19, 20]"
3147,"[6, 7, 10, 15, 18, 19, 20]"
3148,"[16, 10, 18, 20]"
3149,"[2, 6, 9, 10, 18, 19, 20]"
3150,"[7, 10, 14, 15, 16, 18, 19, 20]"
3151,"[9, 12, 15, 17, 19, 20]"
3152,"[2, 6, 9, 10, 15, 18, 19, 20]"
3153,"[16, 9, 19]"
3154,"[9, 10, 15, 19, 20]"
3155,"[6, 7, 10, 15, 18, 20]"
3156,"[19, 14]"
3157,"[6, 9, 10, 12, 15, 16, 19]"
3158,"[1, 6, 10, 15, 16, 17, 19, 20]"
3159,"[10, 18]"
3160,"[19, 20]"
3161,"[4, 8, 10, 14, 15, 17, 19]"
3162,"[1, 4, 8, 10, 14, 15, 16, 19]"
3163,"[8, 10, 14, 15, 17, 18, 20]"
3164,"[4, 6, 10, 15, 16, 17]"
3165,"[8, 10, 4, 14]"
3166,"[10, 11, 15, 19, 20]"
3167,"[2, 9, 10, 15, 18, 20]"
3168,"[7, 10, 12, 15, 16, 18, 19, 20]"
3169,"[6, 10, 15, 16, 17, 18, 19, 20]"
3170,"[7, 9, 10, 15, 16, 20]"
3171,"[12, 6, 15]"
3172,"[7, 9, 10, 12, 15, 16, 19, 20]"
3173,"[6, 7, 9, 10, 12, 15, 19, 20]"
3174,"[9, 10, 12, 15, 18, 20]"
3175,"[16, 9, 6]"
3176,"[1, 7, 8, 10, 14, 17, 19]"
3177,"[6, 9, 10, 11, 15, 18, 19, 20]"
3178,"[6, 9, 10, 11, 15, 19, 20]"
3179,"[10, 11, 15, 16, 17, 18, 19, 20]"
3180,"[7, 10, 15, 19, 20]"
3181,"[8, 10, 14, 17, 18, 19]"
3182,"[6, 10, 14, 15, 17, 20]"
3183,"[6, 8, 10, 15, 17, 20]"
3184,"[6, 9, 15, 16, 18, 19, 20]"
3185,"[6, 15, 16, 18, 19]"
3186,"[5, 6, 9, 10, 12, 19, 20]"
3187,[8]
3188,"[5, 7, 10, 15, 19]"
3189,"[10, 18, 20, 7]"
3190,"[1, 6, 10, 15, 19, 20]"
3191,"[6, 15, 18, 19, 20]"
3192,"[6, 9, 10, 11, 18, 19, 20]"
3193,"[8, 10, 11, 14, 15, 17, 19, 20]"
3194,"[1, 9, 10, 15, 19, 20]"
3195,"[1, 6, 10, 16, 18]"
3196,"[1, 6, 7, 10, 15, 16, 19, 20]"
3197,"[16, 10, 19, 6]"
3198,"[6, 9, 10, 12, 16]"
3199,"[6, 9, 10, 15, 16, 18, 19, 20]"
3200,"[6, 9, 10, 15, 16, 18, 19, 20]"
3201,"[6, 9, 10, 16, 19, 20]"
3202,"[16, 10, 19, 12]"
3203,"[4, 8, 14, 15, 17, 19, 20]"
3204,"[6, 10, 12, 14, 17, 20]"
3205,"[9, 18, 7]"
3206,"[1, 6, 15, 16, 19, 20]"
3207,"[20, 6, 15]"
3208,"[1, 9, 10, 15, 16]"
3209,"[8, 10, 19]"
3210,"[19, 20, 4]"
3211,"[18, 19, 20, 15]"
3212,"[2, 6, 9, 10, 18, 19, 20]"
3213,"[6, 9, 10, 11, 15, 18, 19, 20]"
3214,"[7, 10, 11, 18, 19, 20]"
3215,"[18, 20, 6]"
3216,"[10, 20, 6, 15]"
3217,"[6, 7, 10, 15, 19, 20]"
3218,"[6, 7, 9, 12, 15, 20]"
3219,"[6, 9, 10, 15, 17, 18, 19, 20]"
3220,"[2, 9, 10, 15, 16, 18, 19, 20]"
3221,"[6, 10, 16, 18, 20]"
3222,"[1, 6, 15, 16, 17, 19, 20]"
3223,"[1, 6, 16, 17, 20]"
3224,"[6, 7, 9, 10, 15, 19]"
3225,"[4, 8, 14, 17, 19, 20]"
3226,"[16, 19, 15]"
3227,"[9, 19, 20, 15]"
3228,"[10, 12, 6]"
3229,"[4, 8, 15, 17, 20]"
3230,"[9, 10, 11, 15, 18, 19, 20]"
3231,"[8, 10, 15, 17, 19]"
3232,"[1, 6, 10, 16, 18, 19, 20]"
3233,"[1, 6, 10, 11, 15, 16, 19, 20]"
3234,"[5, 6, 7, 10, 12, 15]"
3235,"[8, 4, 15]"
3236,"[17, 20, 14, 1]"
3237,[15]
3238,"[1, 4, 10, 15, 18, 19, 20]"
3239,"[2, 6, 9, 10, 15, 18, 19, 20]"
3240,"[6, 8, 15, 17, 19, 20]"
3241,"[6, 9, 10, 15, 18, 19, 20]"
3242,"[6, 9, 10, 15, 16, 18, 19, 20]"
3243,"[1, 6, 10, 16, 18]"
3244,"[6, 10, 12, 15, 17, 20]"
3245,"[1, 9, 10, 15, 16, 18, 19, 20]"
3246,"[6, 9, 10, 11, 15, 18, 19, 20]"
3247,"[8, 10, 19, 14]"
3248,"[7, 9, 10, 12, 15, 16, 19, 20]"
3249,"[1, 10, 15, 16, 17, 19, 20]"
3250,"[6, 15, 16, 19, 20]"
3251,"[1, 6, 10, 14, 15, 17, 19]"
3252,"[6, 9, 12, 15, 16, 19, 20]"
3253,[15]
3254,"[6, 9, 10, 12, 15, 16, 19, 20]"
3255,"[6, 9, 10, 15, 16, 18, 19, 20]"
3256,"[2, 6, 9, 10, 15, 18, 19, 20]"
3257,"[6, 7, 12, 15, 16, 19, 20]"
3258,"[1, 9, 10, 15, 16, 20]"
3259,"[7, 9, 10, 12, 15, 18, 19, 20]"
3260,"[4, 8, 10, 15, 19]"
3261,"[6, 9, 10, 12, 15, 16, 19, 20]"
3262,"[5, 7, 10, 12, 15, 19, 20]"
3263,[19]
3264,"[18, 12, 6, 15]"
3265,"[6, 7, 10, 12, 16, 19, 20]"
3266,"[6, 16, 18, 19, 20]"
3267,"[7, 9, 10, 13, 15, 18, 19, 20]"
3268,"[2, 6, 7, 9, 10, 15, 20]"
3269,"[6, 9, 10, 15, 16, 18, 19, 20]"
3270,"[9, 10, 20]"
3271,"[5, 7, 9, 10, 12, 15, 19, 20]"
3272,"[7, 9, 10, 12, 15, 18, 19, 20]"
3273,"[1, 9, 15, 16, 18, 19]"
3274,"[7, 10, 11, 12, 16, 19, 20]"
3275,"[6, 10, 12, 14, 16, 19, 20]"
3276,"[16, 1, 18, 15]"
3277,"[6, 7, 10, 12, 14, 15, 19, 20]"
3278,"[10, 6, 15]"
3279,"[12, 6]"
3280,"[1, 8, 11, 14, 17, 18, 20]"
3281,[19]
3282,"[10, 19, 15, 7]"
3283,"[17, 19, 6, 14]"
3284,"[12, 6, 15]"
3285,"[9, 11, 15, 19, 20]"
3286,"[6, 9, 10, 15, 16, 19, 20]"
3287,"[8, 10, 14, 15, 16, 17, 19, 20]"
3288,"[6, 7, 9, 15, 16, 19, 20]"
3289,"[1, 9, 15, 16, 19, 20]"
3290,"[7, 10, 11, 12, 15, 19]"
3291,"[16, 10, 5, 7]"
3292,"[2, 6, 9, 18, 19, 20]"
3293,"[3, 9, 10, 13, 14, 20]"
3294,"[5, 6, 7, 12, 15, 19, 20]"
3295,"[6, 7, 14, 15, 18, 19, 20]"
3296,"[5, 6, 7, 10, 12, 15, 19, 20]"
3297,"[5, 6, 7, 12, 15, 19]"
3298,"[6, 15]"
3299,"[4, 6, 7, 10, 14, 15, 17, 19]"
3300,"[7, 10, 12, 15, 20]"
3301,"[2, 7, 18, 19, 20]"
3302,"[10, 6]"
3303,"[2, 6, 9, 10, 15, 18, 19, 20]"
3304,"[11, 20]"
3305,"[5, 6, 7, 10, 12, 15, 20]"
3306,"[10, 20, 4, 14]"
3307,"[2, 6, 9, 10, 15, 16, 19, 20]"
3308,"[2, 9, 10, 18, 19, 20]"
3309,"[6, 10, 14, 15, 16, 17, 20]"
3310,"[6, 7, 9, 15, 18, 19, 20]"
3311,"[4, 9, 10, 16, 18, 19, 20]"
3312,"[5, 6, 10, 12, 16, 19]"
3313,"[6, 7, 10, 12, 15, 19, 20]"
3314,"[16, 12, 15]"
3315,"[5, 6, 7, 10, 12, 15, 16, 19]"
3316,"[7, 10, 12, 15, 18, 19, 20]"
3317,"[6, 7, 10, 12, 15, 16, 19, 20]"
3318,"[1, 6, 7, 10, 15, 16, 19]"
3319,"[19, 20, 4, 14]"
3320,"[17, 12]"
3321,"[16, 19, 15]"
3322,"[17, 10, 20, 4]"
3323,"[8, 10, 11, 17, 20]"
3324,"[2, 6]"
3325,"[6, 7, 15, 17, 20]"
3326,"[7, 10, 14, 15, 17, 18, 19, 20]"
3327,"[10, 19]"
3328,"[10, 7]"
3329,"[4, 8, 10, 14, 15, 17, 19, 20]"
3330,"[9, 19, 20, 7]"
3331,"[9, 20, 17, 15]"
3332,"[6, 10, 11, 15, 16, 18, 19, 20]"
3333,"[1, 10, 16, 18, 20]"
3334,"[7, 10, 15, 16, 18, 20]"
3335,"[5, 6, 7, 10, 12, 15, 19, 20]"
3336,"[6, 9, 10, 15, 16, 18, 20]"
3337,[6]
3338,"[6, 8, 10, 15, 17, 19, 20]"
3339,"[5, 6, 10, 15, 20]"
3340,"[1, 6, 8, 15, 20]"
3341,"[9, 2]"
3342,"[6, 7, 10, 15, 16, 18, 19, 20]"
3343,"[4, 7, 8, 10, 14, 15, 17]"
3344,"[1, 10, 12, 15, 19, 20]"
3345,"[1, 6, 10, 15, 16, 17, 19, 20]"
3346,"[9, 10, 11, 15, 16, 20]"
3347,"[1, 6, 10, 16, 18, 19]"
3348,"[5, 6, 7, 10, 12, 15, 19, 20]"
3349,"[7, 8, 14, 15, 17, 19]"
3350,"[2, 6, 9, 10, 15, 18, 19, 20]"
3351,"[1, 6, 10, 15, 16, 18, 19, 20]"
3352,"[6, 8, 10, 14, 15, 17, 19, 20]"
3353,"[2, 15, 18, 19, 20]"
3354,"[6, 7, 10, 15, 16, 18, 19, 20]"
3355,"[1, 10, 15, 16, 18, 20]"
3356,"[2, 6, 9, 10, 15, 18, 19, 20]"
3357,"[9, 10, 11, 15, 19]"
3358,[8]
3359,"[6, 7, 10, 19, 20]"
3360,"[17, 10]"
3361,"[5, 6, 10, 12, 15, 19, 20]"
3362,"[9, 10, 12, 16, 20]"
3363,"[9, 10, 11, 15, 16, 19, 20]"
3364,"[9, 10, 11, 15, 16, 18, 19, 20]"
3365,"[20, 12, 15]"
3366,"[4, 8, 10, 14, 17, 19, 20]"
3367,"[10, 14, 15, 16, 19, 20]"
3368,"[1, 6, 10, 15, 16, 18, 19, 20]"
3369,"[20, 12, 6, 15]"
3370,"[6, 7, 10, 11, 12, 15, 20]"
3371,"[4, 6, 8, 10, 15, 16, 17]"
3372,"[6, 9, 10, 15, 16, 19, 20]"
3373,"[1, 19, 20, 15]"
3374,"[4, 8, 10, 14, 17, 19]"
3375,"[19, 20]"
3376,"[16, 10, 19, 14]"
3377,"[1, 6, 9, 10, 15, 16, 19, 20]"
3378,"[7, 11, 15, 18, 19, 20]"
3379,"[6, 7, 10, 15, 16, 18, 19, 20]"
3380,"[4, 7, 8, 10, 15, 17, 19]"
3381,"[6, 7, 9, 10, 15, 18, 19, 20]"
3382,"[10, 11, 15, 16, 19, 20]"
3383,"[6, 9, 10, 15, 16, 18, 19, 20]"
3384,[15]
3385,"[20, 15]"
3386,"[10, 7, 15]"
3387,"[1, 10, 15, 19, 20]"
3388,"[10, 11, 18, 19, 20]"
3389,"[1, 10, 14, 15, 17, 18, 19, 20]"
3390,"[2, 6, 9, 10, 15, 18, 20]"
3391,"[6, 8, 10, 15, 17, 19, 20]"
3392,"[11, 19]"
3393,"[6, 9, 10, 11, 15, 18, 19, 20]"
3394,"[5, 6, 7, 10, 12, 15, 16, 19]"
3395,"[18, 19, 6]"
3396,"[6, 7, 9, 10, 12, 15, 19, 20]"
3397,"[18, 10]"
3398,"[10, 15, 16, 19, 20]"
3399,[10]
3400,"[1, 6, 15, 16, 18, 19, 20]"
3401,"[7, 9, 10, 11, 12, 19, 20]"
3402,"[10, 19, 20, 15]"
3403,"[6, 8, 10, 14, 15, 17, 19, 20]"
3404,"[9, 10, 11, 15, 16, 18, 20]"
3405,"[1, 6, 9, 10, 15, 16, 20]"
3406,"[6, 10, 11, 12, 15, 19, 20]"
3407,"[18, 10]"
3408,"[2, 15]"
3409,"[8, 15, 17, 19, 20]"
3410,"[6, 9, 10, 11, 12, 15, 19, 20]"
3411,"[2, 6, 9, 10, 12, 15, 19, 20]"
3412,"[6, 9, 10, 11, 12, 15, 19, 20]"
3413,"[6, 10, 14, 15, 16, 18, 19, 20]"
3414,"[6, 10, 15, 16, 18, 19, 20]"
3415,"[1, 8, 10, 15, 16, 19]"
3416,"[6, 7, 9, 10, 15, 18, 19, 20]"
3417,[15]
3418,"[6, 8, 10, 14, 15, 17, 19, 20]"
3419,"[6, 10, 11, 12, 16, 19, 20]"
3420,"[6, 10, 11, 18, 19, 20]"
3421,"[1, 10, 15, 16, 18, 19, 20]"
3422,"[1, 7, 10, 14, 17, 19, 20]"
3423,"[7, 8, 10, 17, 19, 20]"
3424,"[9, 10, 11, 13, 15, 18, 19, 20]"
3425,"[6, 8, 10, 14, 15, 17, 19, 20]"
3426,"[9, 18, 20, 6]"
3427,"[4, 8, 10, 14, 15, 17, 19, 20]"
3428,"[6, 9, 10, 15, 20]"
3429,"[4, 8, 10, 14, 15, 17, 19, 20]"
3430,"[5, 6, 7, 10, 19, 20]"
3431,"[4, 10, 14, 16, 19]"
3432,"[7, 9, 10, 11, 15, 18, 19, 20]"
3433,"[6, 7, 10, 12, 15, 16, 19, 20]"
3434,"[18, 20, 13, 15]"
3435,"[6, 7, 10, 12, 15, 16, 19, 20]"
3436,"[6, 8, 10, 19, 20]"
3437,"[8, 6]"
3438,"[4, 8, 10, 15, 17, 19]"
3439,"[1, 6, 9, 10, 15, 16, 19, 20]"
3440,"[6, 10, 15, 19, 20]"
3441,"[1, 10, 15, 16, 18, 19, 20]"
3442,"[4, 7, 8, 10, 14, 15, 17, 19]"
3443,"[5, 6, 7, 10, 12, 15, 19, 20]"
3444,"[10, 6]"
3445,"[4, 8, 14, 15, 19]"
3446,"[7, 11, 18, 19, 20]"
3447,"[4, 6, 8, 14, 15, 17, 19]"
3448,"[5, 6, 7, 10, 12, 15, 19, 20]"
3449,"[19, 18, 2, 6]"
3450,"[2, 9, 18, 19, 20]"
3451,"[16, 18, 20]"
3452,"[17, 6, 15]"
3453,"[8, 10, 14, 15, 17, 20]"
3454,"[7, 10, 13, 18, 19, 20]"
3455,"[6, 15, 16, 19, 20]"
3456,"[8, 10, 14, 15, 20]"
3457,[20]
3458,"[16, 10, 20, 12]"
3459,"[1, 9, 15, 18, 20]"
3460,"[6, 7, 10, 11, 12, 15, 19, 20]"
3461,"[2, 9, 10, 18, 19]"
3462,"[6, 9, 10, 16, 18, 19, 20]"
3463,"[1, 6, 10, 15, 16, 18, 19, 20]"
3464,"[7, 9, 10, 11, 15, 18, 19, 20]"
3465,"[18, 19, 20]"
3466,"[16, 17, 19, 20]"
3467,"[10, 15, 18, 19, 20]"
3468,"[19, 10, 2, 12]"
3469,"[16, 10, 18, 15]"
3470,"[19, 10, 11, 20]"
3471,"[4, 6, 8, 10, 14, 15, 17, 19]"
3472,"[1, 20, 14, 15]"
3473,"[1, 6, 15, 18, 19]"
3474,"[1, 4, 8, 10, 14, 15, 17, 19]"
3475,"[1, 4]"
3476,"[6, 15, 16, 19, 20]"
3477,"[1, 6, 10, 15, 16, 18, 19, 20]"
3478,"[1, 20]"
3479,"[16, 10, 19, 15]"
3480,"[6, 7, 10, 11, 12, 15, 19, 20]"
3481,"[19, 12, 6, 15]"
3482,"[7, 9, 10, 15, 19, 20]"
3483,"[4, 8, 10, 14, 15, 17, 19]"
3484,"[4, 6, 8, 14, 15, 17, 19]"
3485,"[6, 7, 10, 12, 15, 16, 19, 20]"
3486,"[2, 6, 9, 10, 12, 15, 19, 20]"
3487,"[6, 9, 10, 19, 20]"
3488,"[5, 6, 7, 10, 12, 15, 20]"
3489,"[4, 6, 10, 14, 15, 17, 19]"
3490,"[1, 19]"
3491,"[6, 9, 10, 15, 16, 18, 19, 20]"
3492,"[17, 10, 4]"
3493,"[6, 9, 10, 11, 18, 19, 20]"
3494,"[16, 1, 19]"
3495,"[17, 18, 20, 15]"
3496,"[1, 10, 15, 16, 18, 20]"
3497,"[1, 6, 10, 16, 19, 20]"
3498,"[1, 9, 10, 16, 18, 19, 20]"
3499,"[1, 6, 10, 12, 15, 16, 19]"
3500,"[16, 10]"
3501,"[5, 6, 7, 10, 12, 15, 19, 20]"
3502,"[10, 20, 14, 6]"
3503,"[7, 10, 11, 12, 19]"
3504,"[1, 6, 10, 15, 16, 18, 19, 20]"
3505,"[6, 7, 10, 18, 19, 20]"
3506,"[16, 7]"
3507,"[4, 6, 8, 10, 14, 15, 17]"
3508,"[6, 9, 10, 15, 18, 20]"
3509,"[10, 11, 20]"
3510,"[6, 9, 10, 16, 18, 19, 20]"
3511,"[10, 19, 12, 5]"
3512,"[6, 9, 10, 11, 16, 19, 20]"
3513,"[10, 14, 15, 16, 17, 20]"
3514,"[6, 9, 12, 16, 19, 20]"
3515,"[10, 19, 20]"
3516,"[2, 6, 9, 10, 15, 18, 19, 20]"
3517,"[1, 6, 10, 16, 20]"
3518,"[16, 9, 10, 6]"
3519,"[5, 6, 10, 12, 15, 16, 19, 20]"
3520,"[8, 4, 20, 15]"
3521,"[6, 10, 14, 15, 16, 17, 20]"
3522,"[16, 20, 15]"
3523,"[6, 9, 10, 15, 16, 18, 20]"
3524,"[6, 9, 10, 16, 18, 19, 20]"
3525,"[5, 6, 7, 10, 12, 15, 19, 20]"
3526,"[6, 10, 11, 15, 17, 18, 19, 20]"
3527,"[1, 7, 10, 12, 15, 16, 19, 20]"
3528,"[6, 10, 12, 15, 16, 19, 20]"
3529,"[5, 7, 12, 15, 20]"
3530,"[6, 9, 15, 16, 18, 19, 20]"
3531,"[6, 14, 15, 19, 20]"
3532,"[6, 10, 14, 15, 16, 17, 19, 20]"
3533,"[9, 20, 15, 7]"
3534,"[1, 11, 15, 16, 18, 19]"
3535,"[5, 9, 12, 15, 16, 19, 20]"
3536,"[6, 9, 10, 15, 19, 20]"
3537,"[2, 6, 9, 10, 15, 18, 19, 20]"
3538,"[6, 7, 10, 18, 19, 20]"
3539,"[7, 10, 11, 18, 20]"
3540,"[1, 6, 10, 15, 16, 19, 20]"
3541,"[6, 10, 11, 15, 19]"
3542,"[6, 10, 15, 18, 20]"
3543,"[8, 10, 6, 14]"
3544,"[2, 6, 9, 10, 15, 18, 19, 20]"
3545,"[6, 11, 12, 15, 16, 19]"
3546,"[7, 10, 15, 19, 20]"
3547,"[2, 6, 9, 10, 12, 15, 19, 20]"
3548,"[16, 1, 12, 15]"
3549,"[6, 9, 10, 11, 18, 19]"
3550,"[6, 9, 10, 12, 15, 18, 19, 20]"
3551,"[17, 18, 10, 15]"
3552,"[1, 9, 10, 16, 18, 20]"
3553,"[11, 14, 15, 18, 19]"
3554,"[6, 10, 15, 16, 19, 20]"
3555,"[6, 9, 10, 16, 19, 20]"
3556,"[6, 9, 10, 15, 16, 19, 20]"
3557,"[17, 10, 19, 20]"
3558,"[1, 6, 10, 15, 16, 17, 19, 20]"
3559,"[10, 15]"
3560,"[1, 10, 19, 15]"
3561,"[7, 9, 10, 12, 15, 19]"
3562,"[19, 14, 15]"
3563,"[1, 4, 10, 14, 19]"
3564,"[1, 10, 11, 12, 15, 16, 19, 20]"
3565,"[10, 19, 20, 15]"
3566,"[6, 7, 9, 10, 15, 18, 19, 20]"
3567,"[1, 6, 10, 15, 16, 18, 19]"
3568,"[19, 4, 14]"
3569,"[17, 19, 12]"
3570,"[1, 4, 8, 10, 14, 17]"
3571,"[16, 1]"
3572,"[4, 6, 7, 10, 14, 17, 19]"
3573,"[4, 7, 11, 14, 15, 17, 19]"
3574,"[2, 9, 10, 15, 20]"
3575,"[7, 10, 11, 12, 15, 19, 20]"
3576,"[6, 7, 9, 10, 12, 15, 19, 20]"
3577,"[2, 10, 12, 15, 20]"
3578,"[10, 19, 12, 20]"
3579,"[6, 9, 10, 15, 16, 18, 19, 20]"
3580,"[1, 10, 15, 18, 19]"
3581,"[10, 15, 16, 17, 19, 20]"
3582,"[19, 10, 18, 6]"
3583,"[6, 9, 10, 11, 15, 19, 20]"
3584,"[6, 9, 10, 18, 19, 20]"
3585,"[6, 10, 15, 16, 19]"
3586,"[5, 6, 7, 15, 20]"
3587,[15]
3588,"[1, 20, 7, 15]"
3589,"[6, 9, 10, 15, 16, 18, 19, 20]"
3590,"[10, 11, 12, 15, 16, 19]"
3591,"[6, 7, 10, 15, 16, 18, 19, 20]"
3592,"[7, 10, 15, 16, 19, 20]"
3593,"[6, 7, 10, 12, 15, 16, 19, 20]"
3594,"[6, 10, 11, 12, 20]"
3595,"[7, 9, 10, 11, 12, 15, 19, 20]"
3596,"[18, 10, 20]"
3597,"[2, 3, 9, 10, 13, 15, 18, 20]"
3598,"[5, 7, 9, 10, 12, 15, 19]"
3599,"[1, 6, 7, 10, 15, 16, 19, 20]"
3600,"[6, 9, 10, 11, 12, 15, 19, 20]"
3601,"[6, 10, 11, 14, 15, 18, 19, 20]"
3602,"[6, 10, 14, 15, 17, 19, 20]"
3603,"[6, 7, 10, 12, 15, 16, 19, 20]"
3604,"[9, 10, 14, 15, 17, 18, 19, 20]"
3605,"[6, 9, 10, 12, 16, 19, 20]"
3606,[12]
3607,"[6, 9, 10, 15, 18, 20]"
3608,"[1, 10, 11, 15, 16, 18, 19]"
3609,"[6, 7, 10, 11, 15, 18, 19, 20]"
3610,"[16, 10, 20, 6]"
3611,"[8, 17, 10]"
3612,"[2, 6, 9, 10, 15, 18, 19, 20]"
3613,"[17, 19, 6, 15]"
3614,"[1, 6, 10, 16, 17, 19, 20]"
3615,"[5, 6, 7, 10, 12, 15, 19, 20]"
3616,"[6, 15]"
3617,"[2, 6, 10, 12, 15, 19, 20]"
3618,"[1, 6, 10, 15, 16, 19, 20]"
3619,"[16, 17]"
3620,"[19, 12, 20, 7]"
3621,"[6, 11, 15, 17, 18, 19, 20]"
3622,"[19, 12, 6]"
3623,"[6, 9, 10, 11, 12, 15, 19, 20]"
3624,"[1, 6, 10, 15, 16, 19, 20]"
3625,"[9, 11, 15, 18, 19]"
3626,"[1, 9, 10, 15, 16, 18, 19, 20]"
3627,"[6, 15]"
3628,"[6, 7, 10, 11, 12, 15, 19, 20]"
3629,"[1, 6, 10, 11, 15, 16, 19, 20]"
3630,"[7, 9, 10, 15, 18, 19]"
3631,"[9, 6]"
3632,"[1, 6, 10, 12, 15, 16, 19, 20]"
3633,"[5, 6, 7, 10, 12, 15, 19]"
3634,"[6, 7, 10, 16, 19, 20]"
3635,"[6, 9, 15, 16, 19, 20]"
3636,"[6, 8, 10, 14, 15, 17, 19, 20]"
3637,"[1, 10, 6]"
3638,"[4, 8, 14, 15, 17, 19, 20]"
3639,"[10, 12]"
3640,"[20, 12]"
3641,"[6, 7, 10, 12, 15, 16, 19, 20]"
3642,"[7, 9, 15, 19, 20]"
3643,"[6, 9, 17, 18, 20]"
3644,"[4, 6, 8, 10, 14, 15, 17, 19]"
3645,"[8, 10, 4, 20]"
3646,"[7, 10, 12, 15, 18, 19]"
3647,"[6, 7, 10, 12, 15, 19, 20]"
3648,"[1, 10, 15, 16, 18, 19]"
3649,"[1, 6, 10, 15, 16, 20]"
3650,"[9, 10, 12]"
3651,[1]
3652,"[6, 9, 16, 19, 20]"
3653,"[17, 19]"
3654,"[4, 8, 10, 14, 15, 17, 19, 20]"
3655,"[16, 1, 18]"
3656,"[4, 8, 10, 14, 15, 17, 19]"
