1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.65,0.57,0.57,0.47,0.57,0.57,0.55,0.68,0.53,0.49,0.57,0.53,0.6,0.59,0.57,0.5,0.5,0.49,0.5,0.51,0.5,0.49,0.5,0.59,0.47,0.46,0.68,0.47,0.56,0.44,0.48,0.5,0.57,0.63,0.54,0.41,0.5,0.51,0.62,0.54,0.55,0.48,0.58,0.59,0.54,0.58,0.41,0.48,0.53,0.54,0.61,0.53,0.59,0.61,0.6,0.58,0.52,0.59,0.59,0.54,0.47,0.49,0.48,0.67,0.5,0.47,0.5,0.46,0.58,0.51,0.5,0.5,0.58,0.56,0.6,0.45,0.51,0.57,0.5,0.51,0.49,0.51,0.51,0.48,0.5,0.45,0.55,0.5,0.5,0.5,0.49,0.5,0.52,0.49,0.42,0.52,0.49,0.49,0.51,0.51,0.5
0.34,0.33,0.5,0.53,0.35,0.26,0.45,0.27,0.4,0.49,0.28,0.33,0.27,0.34,0.19,0.41,0.42,0.49,0.5,0.46,0.47,0.49,0.49,0.32,0.36,0.38,0.3,0.46,0.34,0.43,0.43,0.5,0.38,0.34,0.3,0.42,0.23,0.37,0.32,0.34,0.43,0.4,0.38,0.41,0.38,0.37,0.34,0.34,0.49,0.46,0.26,0.29,0.54,0.33,0.4,0.49,0.35,0.34,0.39,0.25,0.28,0.48,0.24,0.38,0.37,0.38,0.46,0.36,0.23,0.45,0.5,0.32,0.5,0.46,0.35,0.42,0.31,0.51,0.5,0.51,0.49,0.5,0.5,0.49,0.43,0.47,0.42,0.45,0.48,0.49,0.45,0.5,0.32,0.45,0.54,0.41,0.55,0.5,0.49,0.5,0.5
0.44,0.52,0.42,0.5,0.53,0.5,0.46,0.47,0.5,0.49,0.4,0.58,0.52,0.48,0.49,0.5,0.49,0.5,0.49,0.51,0.51,0.49,0.5,0.45,0.45,0.49,0.46,0.51,0.48,0.51,0.51,0.5,0.5,0.62,0.6,0.43,0.44,0.56,0.49,0.55,0.5,0.55,0.45,0.41,0.48,0.49,0.51,0.61,0.54,0.5,0.56,0.48,0.45,0.45,0.51,0.55,0.34,0.49,0.48,0.56,0.5,0.54,0.43,0.52,0.53,0.39,0.45,0.49,0.56,0.54,0.49,0.51,0.5,0.5,0.54,0.51,0.5,0.4,0.49,0.46,0.47,0.47,0.48,0.55,0.45,0.49,0.54,0.5,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.52,0.5,0.5
0.52,0.53,0.59,0.45,0.56,0.55,0.54,0.61,0.45,0.5,0.58,0.54,0.44,0.58,0.64,0.5,0.49,0.51,0.51,0.5,0.5,0.52,0.49,0.54,0.49,0.5,0.41,0.55,0.38,0.56,0.5,0.55,0.68,0.61,0.54,0.43,0.52,0.51,0.57,0.59,0.49,0.52,0.56,0.55,0.56,0.58,0.51,0.66,0.5,0.48,0.64,0.59,0.5,0.48,0.56,0.55,0.51,0.66,0.5,0.51,0.49,0.52,0.73,0.57,0.45,0.63,0.39,0.51,0.49,0.53,0.5,0.47,0.5,0.51,0.63,0.47,0.58,0.5,0.5,0.45,0.54,0.48,0.48,0.51,0.49,0.55,0.51,0.51,0.54,0.5,0.5,0.51,0.52,0.51,0.59,0.5,0.5,0.5,0.48,0.49,0.49
0.54,0.49,0.45,0.41,0.42,0.45,0.42,0.38,0.51,0.5,0.52,0.39,0.36,0.44,0.22,0.5,0.5,0.51,0.5,0.5,0.49,0.49,0.49,0.43,0.28,0.47,0.32,0.54,0.6,0.46,0.45,0.48,0.39,0.25,0.45,0.54,0.37,0.32,0.41,0.42,0.5,0.48,0.6,0.38,0.33,0.25,0.39,0.35,0.46,0.51,0.35,0.41,0.48,0.55,0.56,0.45,0.31,0.38,0.34,0.41,0.51,0.55,0.48,0.33,0.55,0.42,0.47,0.37,0.32,0.52,0.51,0.41,0.5,0.51,0.49,0.5,0.41,0.51,0.56,0.46,0.47,0.48,0.5,0.46,0.5,0.54,0.45,0.5,0.51,0.51,0.55,0.5,0.5,0.49,0.49,0.47,0.47,0.51,0.49,0.51,0.49
0.57,0.52,0.47,0.57,0.56,0.58,0.44,0.56,0.54,0.47,0.46,0.5,0.46,0.46,0.67,0.5,0.5,0.51,0.5,0.52,0.51,0.49,0.5,0.42,0.49,0.49,0.44,0.49,0.58,0.43,0.45,0.5,0.57,0.52,0.51,0.44,0.4,0.53,0.58,0.5,0.5,0.51,0.59,0.56,0.5,0.62,0.6,0.52,0.55,0.5,0.45,0.47,0.52,0.51,0.51,0.57,0.44,0.49,0.43,0.63,0.59,0.54,0.65,0.52,0.4,0.55,0.52,0.43,0.41,0.56,0.5,0.44,0.46,0.5,0.55,0.49,0.47,0.5,0.53,0.47,0.54,0.45,0.5,0.46,0.52,0.45,0.46,0.48,0.5,0.51,0.5,0.51,0.51,0.5,0.5,0.57,0.44,0.5,0.5,0.5,0.49
0.51,0.53,0.5,0.5,0.55,0.45,0.45,0.51,0.54,0.49,0.54,0.5,0.46,0.49,0.52,0.5,0.5,0.49,0.5,0.51,0.5,0.52,0.51,0.49,0.5,0.52,0.54,0.5,0.49,0.54,0.49,0.5,0.62,0.55,0.4,0.49,0.52,0.55,0.52,0.5,0.51,0.5,0.52,0.43,0.58,0.5,0.49,0.49,0.51,0.47,0.56,0.58,0.5,0.5,0.49,0.5,0.49,0.51,0.5,0.51,0.55,0.51,0.5,0.5,0.49,0.48,0.51,0.47,0.43,0.49,0.5,0.45,0.5,0.49,0.55,0.49,0.48,0.51,0.51,0.5,0.5,0.5,0.49,0.5,0.54,0.5,0.5,0.51,0.51,0.49,0.5,0.51,0.51,0.5,0.52,0.5,0.5,0.51,0.49,0.5,0.49
0.52,0.55,0.44,0.54,0.59,0.45,0.49,0.46,0.37,0.51,0.49,0.5,0.55,0.5,0.57,0.59,0.54,0.48,0.53,0.43,0.46,0.48,0.5,0.43,0.51,0.52,0.42,0.51,0.46,0.58,0.57,0.48,0.57,0.47,0.57,0.48,0.43,0.47,0.47,0.52,0.5,0.41,0.41,0.54,0.56,0.58,0.37,0.5,0.47,0.51,0.56,0.42,0.51,0.39,0.46,0.5,0.54,0.48,0.54,0.4,0.57,0.42,0.51,0.56,0.49,0.44,0.58,0.49,0.53,0.44,0.55,0.54,0.5,0.5,0.45,0.51,0.45,0.49,0.47,0.49,0.49,0.5,0.5,0.59,0.51,0.49,0.51,0.49,0.51,0.52,0.4,0.49,0.54,0.5,0.5,0.4,0.51,0.49,0.5,0.49,0.49
0.31,0.29,0.3,0.3,0.4,0.35,0.34,0.41,0.43,0.46,0.32,0.25,0.47,0.41,0.24,0.51,0.5,0.5,0.49,0.5,0.5,0.51,0.51,0.42,0.37,0.44,0.34,0.5,0.37,0.35,0.45,0.48,0.3,0.22,0.4,0.45,0.4,0.42,0.28,0.4,0.45,0.39,0.54,0.5,0.39,0.23,0.53,0.43,0.51,0.5,0.42,0.57,0.4,0.33,0.46,0.51,0.3,0.25,0.29,0.33,0.27,0.5,0.52,0.49,0.51,0.46,0.4,0.41,0.31,0.42,0.46,0.41,0.46,0.45,0.41,0.42,0.47,0.49,0.51,0.5,0.5,0.51,0.5,0.42,0.49,0.38,0.46,0.51,0.49,0.49,0.48,0.5,0.5,0.49,0.35,0.47,0.45,0.5,0.5,0.53,0.49
0.64,0.39,0.49,0.47,0.5,0.59,0.47,0.62,0.47,0.46,0.48,0.47,0.41,0.3,0.45,0.5,0.51,0.51,0.48,0.49,0.51,0.49,0.51,0.47,0.48,0.43,0.54,0.46,0.41,0.52,0.5,0.47,0.59,0.37,0.47,0.43,0.45,0.46,0.47,0.61,0.43,0.54,0.49,0.45,0.54,0.54,0.62,0.52,0.52,0.51,0.45,0.57,0.48,0.44,0.46,0.49,0.48,0.56,0.53,0.47,0.51,0.53,0.54,0.42,0.5,0.42,0.46,0.43,0.44,0.55,0.5,0.5,0.51,0.52,0.53,0.51,0.5,0.49,0.49,0.46,0.54,0.46,0.5,0.54,0.51,0.43,0.52,0.5,0.5,0.49,0.53,0.53,0.5,0.5,0.45,0.58,0.55,0.51,0.5,0.5,0.51
0.58,0.54,0.53,0.54,0.64,0.41,0.61,0.62,0.53,0.54,0.42,0.53,0.43,0.49,0.56,0.5,0.51,0.5,0.51,0.51,0.51,0.51,0.5,0.49,0.5,0.53,0.46,0.5,0.51,0.51,0.49,0.48,0.46,0.48,0.42,0.45,0.46,0.49,0.41,0.44,0.45,0.49,0.51,0.44,0.47,0.51,0.54,0.55,0.54,0.52,0.39,0.46,0.55,0.48,0.56,0.51,0.56,0.45,0.54,0.56,0.54,0.45,0.56,0.38,0.41,0.59,0.42,0.49,0.43,0.49,0.51,0.58,0.51,0.49,0.55,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.51,0.5,0.5,0.49,0.49,0.51,0.51,0.5,0.54,0.49,0.5,0.51,0.51,0.5,0.51,0.49,0.49,0.5,0.49
0.55,0.51,0.59,0.52,0.59,0.51,0.46,0.59,0.5,0.53,0.61,0.59,0.53,0.58,0.53,0.49,0.57,0.49,0.48,0.45,0.46,0.51,0.5,0.54,0.51,0.53,0.52,0.54,0.48,0.64,0.55,0.5,0.7,0.57,0.56,0.42,0.64,0.55,0.49,0.38,0.46,0.48,0.55,0.55,0.57,0.57,0.49,0.46,0.55,0.57,0.63,0.47,0.58,0.47,0.54,0.5,0.5,0.54,0.59,0.51,0.53,0.5,0.53,0.61,0.5,0.47,0.53,0.59,0.56,0.54,0.48,0.53,0.59,0.49,0.51,0.48,0.62,0.52,0.51,0.51,0.52,0.5,0.5,0.58,0.54,0.5,0.5,0.51,0.48,0.54,0.53,0.46,0.36,0.53,0.5,0.54,0.5,0.41,0.5,0.52,0.52
0.46,0.5,0.48,0.5,0.49,0.35,0.45,0.45,0.5,0.49,0.47,0.48,0.45,0.49,0.54,0.5,0.54,0.55,0.5,0.54,0.47,0.52,0.51,0.5,0.5,0.52,0.45,0.5,0.5,0.51,0.38,0.49,0.45,0.53,0.5,0.42,0.5,0.48,0.52,0.49,0.49,0.55,0.54,0.48,0.56,0.52,0.51,0.49,0.5,0.5,0.5,0.52,0.5,0.53,0.54,0.53,0.49,0.46,0.54,0.48,0.56,0.51,0.51,0.61,0.33,0.38,0.46,0.46,0.6,0.55,0.48,0.4,0.5,0.49,0.49,0.5,0.52,0.47,0.5,0.49,0.5,0.5,0.5,0.51,0.54,0.5,0.51,0.5,0.5,0.5,0.45,0.51,0.53,0.5,0.5,0.51,0.5,0.51,0.5,0.51,0.48
0.5,0.46,0.45,0.41,0.63,0.54,0.47,0.61,0.43,0.47,0.56,0.5,0.44,0.42,0.58,0.49,0.51,0.49,0.5,0.49,0.5,0.51,0.49,0.55,0.38,0.47,0.46,0.51,0.57,0.46,0.41,0.47,0.62,0.52,0.53,0.49,0.58,0.6,0.46,0.57,0.47,0.51,0.58,0.54,0.5,0.58,0.51,0.68,0.55,0.46,0.6,0.63,0.45,0.48,0.53,0.58,0.45,0.47,0.41,0.47,0.5,0.54,0.58,0.51,0.55,0.51,0.45,0.44,0.43,0.5,0.52,0.5,0.51,0.51,0.47,0.38,0.53,0.5,0.5,0.46,0.56,0.51,0.49,0.4,0.5,0.39,0.5,0.49,0.49,0.5,0.54,0.51,0.51,0.51,0.45,0.53,0.46,0.49,0.5,0.5,0.48
0.32,0.5,0.39,0.51,0.52,0.49,0.46,0.55,0.51,0.53,0.4,0.49,0.45,0.43,0.37,0.51,0.5,0.5,0.49,0.51,0.51,0.5,0.5,0.55,0.52,0.47,0.51,0.55,0.38,0.41,0.42,0.55,0.55,0.46,0.5,0.49,0.39,0.46,0.56,0.42,0.51,0.42,0.63,0.44,0.4,0.44,0.47,0.47,0.5,0.49,0.43,0.4,0.45,0.45,0.43,0.5,0.5,0.49,0.39,0.37,0.5,0.44,0.26,0.47,0.41,0.36,0.51,0.55,0.4,0.45,0.49,0.42,0.5,0.51,0.42,0.5,0.5,0.5,0.52,0.46,0.46,0.46,0.5,0.4,0.49,0.53,0.5,0.5,0.51,0.51,0.47,0.45,0.48,0.5,0.52,0.59,0.46,0.41,0.49,0.49,0.49
0.46,0.5,0.41,0.52,0.51,0.38,0.43,0.5,0.52,0.51,0.51,0.51,0.42,0.5,0.54,0.49,0.52,0.5,0.51,0.5,0.49,0.5,0.52,0.49,0.45,0.51,0.47,0.48,0.48,0.49,0.5,0.49,0.44,0.5,0.48,0.5,0.41,0.49,0.43,0.5,0.5,0.5,0.51,0.42,0.5,0.48,0.51,0.5,0.49,0.5,0.5,0.45,0.49,0.48,0.55,0.5,0.49,0.46,0.51,0.42,0.46,0.5,0.48,0.46,0.51,0.51,0.5,0.47,0.44,0.52,0.52,0.5,0.5,0.5,0.49,0.51,0.45,0.49,0.49,0.49,0.5,0.5,0.49,0.5,0.49,0.5,0.5,0.48,0.49,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.51,0.52,0.53,0.49,0.5
0.57,0.52,0.36,0.46,0.43,0.62,0.46,0.59,0.47,0.52,0.56,0.49,0.4,0.44,0.45,0.51,0.5,0.51,0.51,0.5,0.51,0.5,0.5,0.46,0.48,0.47,0.44,0.58,0.47,0.61,0.52,0.46,0.43,0.51,0.58,0.51,0.44,0.53,0.61,0.48,0.46,0.49,0.55,0.4,0.51,0.53,0.5,0.63,0.55,0.5,0.52,0.59,0.44,0.61,0.54,0.5,0.38,0.42,0.55,0.46,0.52,0.49,0.59,0.5,0.44,0.33,0.43,0.43,0.49,0.5,0.51,0.46,0.38,0.54,0.55,0.46,0.5,0.52,0.55,0.51,0.5,0.5,0.5,0.57,0.52,0.43,0.46,0.51,0.52,0.5,0.46,0.49,0.48,0.49,0.39,0.58,0.5,0.49,0.5,0.5,0.51
0.49,0.52,0.45,0.45,0.4,0.35,0.57,0.5,0.52,0.45,0.51,0.46,0.41,0.52,0.62,0.49,0.5,0.49,0.5,0.5,0.5,0.49,0.51,0.57,0.48,0.47,0.57,0.46,0.58,0.52,0.48,0.48,0.53,0.5,0.47,0.43,0.52,0.5,0.5,0.5,0.5,0.51,0.5,0.51,0.46,0.46,0.5,0.44,0.48,0.47,0.54,0.48,0.49,0.44,0.5,0.56,0.45,0.47,0.36,0.49,0.51,0.51,0.45,0.5,0.5,0.45,0.48,0.43,0.46,0.5,0.51,0.5,0.51,0.5,0.53,0.38,0.51,0.51,0.5,0.45,0.46,0.45,0.46,0.46,0.51,0.49,0.45,0.52,0.49,0.49,0.51,0.5,0.5,0.5,0.53,0.49,0.5,0.51,0.5,0.49,0.5
0.6,0.4,0.63,0.52,0.61,0.51,0.42,0.53,0.5,0.45,0.55,0.65,0.56,0.39,0.64,0.5,0.51,0.49,0.52,0.5,0.5,0.49,0.51,0.56,0.46,0.48,0.52,0.59,0.67,0.57,0.54,0.53,0.66,0.65,0.54,0.55,0.46,0.63,0.55,0.56,0.48,0.54,0.57,0.57,0.55,0.6,0.52,0.59,0.53,0.52,0.61,0.58,0.52,0.52,0.62,0.51,0.62,0.38,0.49,0.55,0.51,0.54,0.56,0.36,0.48,0.45,0.52,0.53,0.48,0.53,0.55,0.42,0.51,0.49,0.53,0.48,0.51,0.53,0.45,0.48,0.5,0.52,0.5,0.48,0.5,0.49,0.5,0.46,0.55,0.5,0.49,0.51,0.49,0.49,0.5,0.55,0.55,0.49,0.5,0.5,0.5
0.57,0.55,0.68,0.53,0.44,0.48,0.5,0.48,0.52,0.46,0.65,0.45,0.39,0.49,0.56,0.52,0.52,0.49,0.51,0.51,0.49,0.5,0.49,0.53,0.55,0.44,0.46,0.59,0.65,0.46,0.45,0.41,0.53,0.39,0.49,0.41,0.46,0.45,0.58,0.57,0.47,0.45,0.56,0.45,0.55,0.4,0.52,0.6,0.5,0.5,0.54,0.53,0.45,0.5,0.45,0.45,0.61,0.47,0.53,0.51,0.57,0.48,0.6,0.5,0.45,0.44,0.45,0.52,0.35,0.59,0.47,0.61,0.54,0.51,0.52,0.48,0.51,0.48,0.5,0.5,0.5,0.51,0.5,0.44,0.51,0.63,0.44,0.51,0.49,0.5,0.51,0.51,0.49,0.51,0.54,0.53,0.47,0.5,0.5,0.48,0.49
0.52,0.53,0.54,0.41,0.53,0.58,0.56,0.59,0.54,0.49,0.6,0.54,0.49,0.44,0.49,0.51,0.49,0.49,0.51,0.5,0.51,0.5,0.49,0.39,0.56,0.53,0.45,0.46,0.52,0.59,0.51,0.52,0.53,0.7,0.53,0.55,0.52,0.44,0.45,0.52,0.55,0.57,0.51,0.4,0.41,0.41,0.45,0.54,0.55,0.49,0.44,0.48,0.54,0.55,0.36,0.58,0.46,0.56,0.55,0.52,0.46,0.54,0.36,0.5,0.52,0.45,0.5,0.54,0.59,0.51,0.5,0.47,0.53,0.53,0.55,0.42,0.4,0.49,0.5,0.51,0.5,0.5,0.51,0.51,0.5,0.51,0.5,0.5,0.49,0.5,0.49,0.51,0.49,0.49,0.5,0.57,0.51,0.49,0.51,0.52,0.49
0.52,0.54,0.59,0.54,0.61,0.64,0.61,0.6,0.52,0.49,0.6,0.5,0.54,0.69,0.6,0.51,0.49,0.5,0.51,0.49,0.5,0.5,0.52,0.5,0.51,0.5,0.64,0.44,0.59,0.49,0.44,0.54,0.68,0.66,0.52,0.58,0.61,0.62,0.65,0.67,0.57,0.58,0.61,0.62,0.56,0.64,0.62,0.52,0.56,0.51,0.58,0.59,0.55,0.58,0.57,0.51,0.57,0.72,0.57,0.65,0.5,0.56,0.58,0.65,0.52,0.58,0.59,0.51,0.63,0.51,0.47,0.58,0.49,0.51,0.58,0.5,0.51,0.51,0.5,0.53,0.45,0.57,0.51,0.56,0.52,0.58,0.55,0.49,0.51,0.5,0.55,0.51,0.5,0.48,0.51,0.55,0.54,0.54,0.49,0.5,0.51
0.46,0.41,0.35,0.46,0.45,0.39,0.56,0.51,0.45,0.55,0.51,0.35,0.4,0.55,0.41,0.48,0.5,0.5,0.5,0.5,0.51,0.51,0.5,0.41,0.45,0.54,0.57,0.47,0.41,0.41,0.46,0.47,0.54,0.36,0.53,0.38,0.48,0.58,0.57,0.45,0.53,0.5,0.53,0.44,0.51,0.54,0.42,0.44,0.45,0.53,0.5,0.47,0.43,0.54,0.53,0.52,0.4,0.37,0.43,0.52,0.38,0.49,0.53,0.49,0.5,0.41,0.48,0.46,0.52,0.51,0.51,0.52,0.51,0.51,0.43,0.51,0.4,0.5,0.5,0.45,0.46,0.45,0.49,0.45,0.5,0.48,0.5,0.49,0.51,0.5,0.48,0.46,0.51,0.52,0.42,0.5,0.45,0.41,0.51,0.5,0.49
0.54,0.5,0.59,0.42,0.45,0.41,0.51,0.43,0.35,0.5,0.42,0.52,0.54,0.45,0.38,0.49,0.51,0.5,0.49,0.5,0.5,0.5,0.5,0.53,0.43,0.43,0.44,0.44,0.54,0.49,0.48,0.52,0.27,0.4,0.53,0.43,0.39,0.4,0.47,0.38,0.51,0.5,0.59,0.48,0.42,0.41,0.48,0.38,0.5,0.5,0.57,0.49,0.46,0.45,0.5,0.48,0.56,0.48,0.48,0.49,0.51,0.45,0.46,0.49,0.36,0.41,0.61,0.47,0.36,0.49,0.42,0.4,0.55,0.51,0.42,0.42,0.53,0.5,0.5,0.49,0.5,0.5,0.5,0.54,0.46,0.51,0.45,0.5,0.5,0.5,0.46,0.5,0.35,0.51,0.5,0.46,0.5,0.49,0.5,0.5,0.5
0.5,0.49,0.56,0.43,0.47,0.48,0.38,0.54,0.52,0.55,0.53,0.5,0.47,0.45,0.59,0.51,0.51,0.51,0.5,0.5,0.49,0.5,0.5,0.51,0.34,0.5,0.53,0.5,0.42,0.44,0.51,0.49,0.63,0.37,0.43,0.39,0.46,0.62,0.54,0.55,0.45,0.48,0.54,0.48,0.42,0.57,0.46,0.53,0.59,0.5,0.4,0.46,0.42,0.47,0.55,0.53,0.49,0.5,0.59,0.43,0.5,0.52,0.54,0.42,0.43,0.49,0.5,0.47,0.59,0.54,0.5,0.51,0.51,0.5,0.54,0.49,0.51,0.5,0.5,0.5,0.5,0.5,0.51,0.42,0.49,0.4,0.51,0.49,0.49,0.51,0.49,0.54,0.49,0.5,0.5,0.5,0.47,0.43,0.49,0.51,0.5
0.57,0.5,0.57,0.56,0.52,0.51,0.51,0.48,0.49,0.51,0.56,0.57,0.49,0.5,0.53,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.52,0.54,0.51,0.55,0.55,0.5,0.58,0.53,0.51,0.51,0.58,0.58,0.62,0.43,0.58,0.45,0.51,0.47,0.53,0.49,0.6,0.51,0.47,0.46,0.61,0.51,0.54,0.5,0.49,0.49,0.53,0.57,0.59,0.41,0.55,0.56,0.52,0.69,0.51,0.5,0.58,0.38,0.49,0.43,0.54,0.56,0.5,0.5,0.54,0.47,0.5,0.49,0.47,0.46,0.51,0.49,0.54,0.5,0.44,0.5,0.45,0.5,0.51,0.51,0.5,0.5,0.49,0.49,0.5,0.49,0.51,0.5,0.56,0.5,0.51,0.49,0.5,0.5,0.5
0.53,0.53,0.44,0.45,0.39,0.46,0.51,0.45,0.45,0.5,0.52,0.63,0.55,0.41,0.48,0.51,0.5,0.5,0.5,0.51,0.51,0.48,0.49,0.5,0.58,0.49,0.6,0.45,0.53,0.5,0.61,0.55,0.59,0.55,0.5,0.47,0.44,0.53,0.45,0.56,0.48,0.49,0.43,0.52,0.38,0.55,0.46,0.49,0.5,0.5,0.41,0.55,0.55,0.45,0.5,0.5,0.54,0.54,0.51,0.44,0.61,0.49,0.41,0.48,0.53,0.47,0.5,0.57,0.58,0.51,0.43,0.54,0.5,0.5,0.48,0.53,0.41,0.44,0.5,0.49,0.49,0.5,0.51,0.55,0.5,0.5,0.5,0.5,0.52,0.5,0.54,0.49,0.51,0.51,0.48,0.49,0.5,0.5,0.51,0.49,0.49
0.46,0.5,0.5,0.49,0.28,0.37,0.43,0.38,0.43,0.5,0.38,0.34,0.42,0.31,0.36,0.5,0.51,0.55,0.51,0.43,0.49,0.5,0.5,0.44,0.38,0.46,0.49,0.53,0.37,0.46,0.53,0.44,0.43,0.54,0.41,0.55,0.52,0.44,0.42,0.47,0.4,0.37,0.39,0.4,0.49,0.58,0.46,0.45,0.46,0.5,0.43,0.5,0.46,0.44,0.46,0.5,0.49,0.35,0.33,0.36,0.36,0.51,0.55,0.32,0.35,0.51,0.46,0.34,0.5,0.38,0.42,0.46,0.4,0.45,0.45,0.5,0.51,0.52,0.47,0.51,0.5,0.49,0.47,0.53,0.5,0.42,0.6,0.5,0.49,0.47,0.5,0.51,0.5,0.51,0.5,0.41,0.49,0.4,0.52,0.51,0.49
0.43,0.45,0.42,0.52,0.45,0.46,0.42,0.5,0.49,0.52,0.66,0.46,0.56,0.5,0.54,0.49,0.5,0.49,0.5,0.5,0.51,0.5,0.5,0.39,0.45,0.52,0.51,0.5,0.56,0.38,0.5,0.46,0.48,0.41,0.51,0.46,0.44,0.53,0.52,0.53,0.55,0.53,0.6,0.5,0.52,0.6,0.54,0.47,0.51,0.54,0.55,0.57,0.47,0.48,0.45,0.49,0.45,0.55,0.51,0.5,0.5,0.51,0.46,0.4,0.44,0.51,0.45,0.51,0.52,0.49,0.5,0.45,0.5,0.49,0.46,0.4,0.65,0.5,0.5,0.45,0.45,0.5,0.55,0.41,0.5,0.58,0.45,0.48,0.5,0.51,0.5,0.5,0.5,0.52,0.46,0.55,0.5,0.5,0.5,0.51,0.52
0.52,0.53,0.54,0.48,0.59,0.63,0.53,0.59,0.5,0.48,0.5,0.53,0.47,0.48,0.64,0.5,0.5,0.5,0.51,0.5,0.53,0.51,0.51,0.61,0.53,0.56,0.49,0.5,0.5,0.63,0.58,0.49,0.5,0.63,0.55,0.49,0.63,0.53,0.5,0.55,0.55,0.46,0.52,0.5,0.56,0.58,0.53,0.51,0.51,0.51,0.51,0.5,0.53,0.58,0.49,0.53,0.52,0.55,0.57,0.58,0.51,0.49,0.6,0.5,0.46,0.5,0.5,0.54,0.5,0.58,0.41,0.53,0.5,0.49,0.57,0.51,0.5,0.5,0.5,0.5,0.51,0.49,0.5,0.57,0.5,0.54,0.51,0.52,0.49,0.5,0.5,0.5,0.51,0.55,0.5,0.49,0.5,0.5,0.5,0.5,0.5
0.35,0.28,0.38,0.3,0.56,0.4,0.41,0.38,0.5,0.51,0.33,0.43,0.48,0.55,0.32,0.49,0.48,0.5,0.51,0.49,0.51,0.5,0.51,0.36,0.54,0.51,0.35,0.51,0.49,0.34,0.38,0.52,0.4,0.35,0.47,0.44,0.43,0.4,0.39,0.38,0.49,0.5,0.46,0.49,0.49,0.31,0.55,0.5,0.52,0.48,0.47,0.4,0.39,0.41,0.5,0.43,0.49,0.29,0.37,0.35,0.5,0.44,0.37,0.5,0.5,0.46,0.55,0.5,0.44,0.49,0.46,0.5,0.5,0.51,0.47,0.44,0.45,0.5,0.51,0.49,0.51,0.49,0.43,0.42,0.51,0.45,0.45,0.51,0.5,0.51,0.42,0.51,0.5,0.5,0.46,0.48,0.47,0.49,0.51,0.51,0.51
0.46,0.52,0.52,0.53,0.57,0.56,0.5,0.51,0.55,0.49,0.55,0.55,0.44,0.53,0.66,0.51,0.51,0.48,0.5,0.5,0.49,0.5,0.51,0.47,0.44,0.51,0.52,0.5,0.5,0.53,0.46,0.5,0.66,0.52,0.52,0.55,0.6,0.64,0.63,0.58,0.51,0.51,0.54,0.5,0.57,0.6,0.54,0.67,0.47,0.51,0.48,0.59,0.38,0.43,0.54,0.49,0.44,0.61,0.48,0.64,0.64,0.51,0.44,0.6,0.43,0.5,0.52,0.55,0.51,0.53,0.54,0.48,0.51,0.5,0.5,0.49,0.48,0.5,0.51,0.47,0.46,0.54,0.49,0.57,0.5,0.58,0.55,0.51,0.55,0.5,0.54,0.5,0.5,0.5,0.51,0.53,0.5,0.5,0.5,0.5,0.51
0.49,0.5,0.47,0.58,0.51,0.57,0.54,0.54,0.51,0.52,0.51,0.44,0.4,0.47,0.51,0.49,0.49,0.49,0.49,0.5,0.52,0.5,0.5,0.53,0.5,0.46,0.53,0.5,0.55,0.54,0.54,0.5,0.5,0.51,0.53,0.48,0.39,0.57,0.5,0.49,0.5,0.49,0.44,0.55,0.54,0.44,0.5,0.5,0.49,0.49,0.43,0.46,0.51,0.5,0.49,0.49,0.49,0.42,0.51,0.48,0.58,0.45,0.5,0.43,0.48,0.41,0.53,0.44,0.5,0.5,0.5,0.57,0.5,0.51,0.49,0.5,0.49,0.5,0.51,0.49,0.5,0.5,0.5,0.51,0.5,0.55,0.51,0.5,0.49,0.51,0.51,0.54,0.5,0.5,0.45,0.5,0.5,0.49,0.51,0.5,0.5
0.38,0.39,0.36,0.37,0.48,0.35,0.39,0.41,0.41,0.5,0.47,0.42,0.43,0.19,0.44,0.51,0.5,0.5,0.49,0.5,0.5,0.21,0.49,0.35,0.44,0.5,0.41,0.43,0.46,0.42,0.46,0.41,0.38,0.33,0.38,0.34,0.37,0.49,0.43,0.35,0.44,0.48,0.44,0.47,0.39,0.37,0.4,0.5,0.45,0.51,0.65,0.52,0.48,0.41,0.58,0.52,0.6,0.35,0.48,0.37,0.39,0.52,0.54,0.3,0.42,0.44,0.39,0.4,0.37,0.48,0.46,0.49,0.54,0.49,0.41,0.5,0.52,0.5,0.51,0.49,0.51,0.49,0.49,0.5,0.5,0.52,0.46,0.5,0.46,0.43,0.44,0.5,0.33,0.45,0.51,0.49,0.49,0.5,0.51,0.5,0.5
