student,exercise
2541,"[1, 3, 8, 9, 16, 18, 20]"
2542,"[3, 4, 5, 6, 7, 8, 9, 12, 15, 18]"
2543,"[2, 6, 7, 12, 15, 19]"
2544,"[1, 3, 4, 8, 9, 15, 16, 18, 20]"
2545,"[1, 3, 5, 11, 16]"
2546,"[1, 5, 8, 9, 14, 15, 16, 18, 19]"
2547,"[3, 8, 9, 11, 13, 15, 16, 18, 20]"
2548,"[3, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
2549,"[1, 5, 8, 11, 15, 16, 19, 20]"
2550,"[1, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
2551,"[3, 9, 10, 11, 13, 15, 16, 20]"
2552,"[3, 4, 5, 6, 8, 9, 10, 12, 15, 18]"
2553,"[1, 2, 6, 8, 11, 12, 16, 18, 19, 20]"
2554,"[3, 4, 5, 15, 16, 18]"
2555,"[1, 3, 4, 5, 9, 15, 16, 18, 20]"
2556,"[1, 4, 5, 8, 9, 16, 18]"
2557,"[1, 3, 4, 5, 8, 9, 11, 16, 18, 20]"
2558,"[5, 6, 8, 11, 12, 13, 16, 18, 20]"
2559,"[1, 4, 5, 8, 11, 16, 19, 20]"
2560,"[3, 5, 6, 8, 11, 12, 18, 20]"
2561,"[3, 4, 5, 8, 9, 10, 11, 15, 18, 20]"
2562,"[2, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
2563,"[11, 18, 10, 13]"
2564,"[1, 3, 6, 8, 12, 15, 16]"
2565,"[5, 6, 8, 9, 11, 13, 15, 16, 18, 20]"
2566,"[3, 6, 16, 18, 20]"
2567,"[8, 9, 15, 16, 19]"
2568,"[1, 4, 8, 11, 16, 20]"
2569,"[1, 8, 12, 14, 15, 16, 17, 18, 19, 20]"
2570,"[2, 3, 8, 13, 15, 16, 18, 19, 20]"
2571,"[1, 4, 8, 15, 20]"
2572,"[1, 11]"
2573,"[3, 4, 6, 8, 9, 16]"
2574,"[1, 3, 6, 7, 10, 12, 15, 16, 18, 20]"
2575,"[2, 8, 11, 13, 16, 19, 20]"
2576,"[1, 8, 11, 13, 15, 18, 19, 20]"
2577,"[1, 4, 5, 8, 9, 16, 18, 20]"
2578,"[8, 10, 11, 13, 15, 16, 20]"
2579,"[4, 5, 8, 10, 11, 15, 18, 20]"
2580,"[6, 7, 8, 11, 15, 19, 20]"
2581,"[3, 5, 8, 10, 11, 13, 16, 18, 20]"
2582,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
2583,"[3, 4, 5, 6, 10, 18]"
2584,"[2, 6, 8, 12, 13, 19, 20]"
2585,"[3, 4, 5, 11, 12, 16, 18, 20]"
2586,"[3, 5, 8, 9, 10, 12, 16, 18, 20]"
2587,"[1, 3, 9, 15, 16]"
2588,"[3, 12, 6]"
2589,[18]
2590,"[5, 6, 8, 9, 11, 12, 18]"
2591,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
2592,"[2, 5, 8, 10, 16, 18, 20]"
2593,"[1, 5, 8, 11, 14, 16, 17, 18, 20]"
2594,"[1, 4, 5, 8, 11, 14, 16, 18, 19, 20]"
2595,"[3, 4, 5, 10, 15, 16]"
2596,"[1, 3, 4, 9, 10, 16, 18]"
2597,"[1, 6, 8, 12, 14, 15, 16, 18, 19, 20]"
2598,"[10, 18, 12, 15]"
2599,"[5, 8, 9, 11, 14, 16, 17, 18]"
2600,"[8, 1, 3]"
2601,"[8, 10, 11, 13, 16, 18, 20]"
2602,"[3, 5, 8, 10, 16, 19]"
2603,"[4, 6, 9, 11, 12, 18]"
2604,"[16, 10, 3, 15]"
2605,"[5, 8, 10, 12, 15, 16, 18, 20]"
2606,"[4, 5, 6, 7, 12, 15, 16, 18, 20]"
2607,"[3, 6, 8, 9, 11, 12, 16, 19, 20]"
2608,"[2, 7, 8, 11, 12, 16, 18, 19]"
2609,"[1, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
2610,"[3, 4, 8, 9, 13, 18, 20]"
2611,"[3, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
2612,"[3, 4, 5, 8, 9, 11, 15, 16, 18, 20]"
2613,"[3, 6, 7, 9, 12, 15, 16, 18, 20]"
2614,"[1, 4, 8, 9, 15, 18]"
2615,"[1, 8, 10, 11, 15, 16, 18, 19, 20]"
2616,"[3, 5, 9, 10, 11, 13, 15, 16, 18, 20]"
2617,"[1, 3, 5, 8, 10, 12, 15, 16, 18, 20]"
2618,"[3, 4, 5, 7, 8, 12, 15, 18, 20]"
2619,"[1, 10, 13, 16, 18, 19, 20]"
2620,"[4, 6, 7, 12, 15, 18, 20]"
2621,"[3, 6, 8, 9, 10, 12, 16, 18]"
2622,"[5, 7, 8, 9, 12, 15, 18]"
2623,"[3, 4, 5, 8, 10, 15, 16, 18, 20]"
2624,"[9, 10, 11]"
2625,"[1, 3, 4, 5, 8, 10, 15, 18, 20]"
2626,"[3, 5, 8, 9, 10, 15, 16, 18, 20]"
2627,"[3, 4, 5, 8, 11, 15, 16, 18, 20]"
2628,[3]
2629,"[3, 5, 6, 8, 9, 10, 11, 12, 18]"
2630,"[3, 6, 8, 16, 18, 20]"
2631,"[3, 4, 5, 6, 9, 12, 15, 16, 18, 20]"
2632,"[3, 15]"
2633,"[16, 19, 20]"
2634,"[2, 3, 5, 8, 9, 11, 16, 18]"
2635,"[3, 8, 10, 11, 12, 13, 15, 16, 18, 20]"
2636,"[8, 11, 3, 6]"
2637,"[1, 5, 10, 16, 18, 20]"
2638,"[1, 10, 15, 17, 18, 20]"
2639,"[1, 3, 5, 8, 14, 15, 16, 18, 19, 20]"
2640,"[8, 18, 12]"
2641,"[4, 5, 10, 11, 15, 16, 18, 20]"
2642,"[1, 3, 6, 7, 8, 10, 11, 12, 13, 19]"
2643,"[1, 10, 11, 16, 18, 20]"
2644,"[16, 11, 13, 15]"
2645,"[1, 4, 5, 6, 7, 8, 12, 14, 17, 18]"
2646,"[1, 5, 8, 10, 15, 19]"
2647,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
2648,"[1, 8, 9, 10, 11, 15, 16]"
2649,"[1, 3, 4, 5, 9, 10, 15, 16, 18, 20]"
2650,"[1, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
2651,"[1, 6, 11, 16, 20]"
2652,"[1, 8, 11, 13, 16, 17, 20]"
2653,"[3, 4, 5, 8, 9, 16]"
2654,"[3, 8, 10, 11, 13, 15, 16, 18, 20]"
2655,"[3, 10, 11, 15, 18]"
2656,"[6, 8, 9, 12, 15, 16, 18, 19, 20]"
2657,"[10, 20, 15]"
2658,"[1, 3, 4, 5, 8, 18]"
2659,[18]
2660,"[3, 8, 15, 16, 20]"
2661,"[1, 4, 5, 8, 10, 15, 16, 18, 19, 20]"
2662,"[1, 8, 11, 14, 15, 16, 17, 18, 19, 20]"
2663,"[1, 3, 6, 7, 8, 10, 12, 15, 18, 19]"
2664,"[1, 8, 10, 11, 15]"
2665,"[1, 3, 5, 9, 10, 16]"
2666,"[5, 11, 15, 16, 18]"
2667,"[8, 11, 12, 15, 16, 19, 20]"
2668,"[2, 5, 8, 11, 14, 16, 18, 19, 20]"
2669,"[3, 6, 8, 9, 10, 12, 15, 18, 20]"
2670,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
2671,"[1, 3, 8, 10, 11, 16, 18, 20]"
2672,"[4, 5, 8, 9, 11, 16, 18, 20]"
2673,"[3, 4, 9, 16, 18, 20]"
2674,"[1, 5, 8, 9, 10, 14, 15, 16, 18, 20]"
2675,"[10, 19, 14]"
2676,"[7, 8, 11, 12, 16, 18, 20]"
2677,"[3, 4, 5, 6, 10, 11, 12, 18]"
2678,"[5, 8, 9, 10, 11, 15, 18]"
2679,"[3, 4, 5, 8, 9, 10, 11, 15, 18, 20]"
2680,"[3, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
2681,"[9, 18]"
2682,"[1, 4, 5, 8, 11, 13, 16, 20]"
2683,"[3, 6, 7, 11, 12, 19]"
2684,"[1, 8, 9, 11, 16, 20]"
2685,"[3, 6, 7, 8, 9, 11, 12, 13, 19, 20]"
2686,"[1, 4, 5, 8, 10, 16, 18]"
2687,"[1, 3, 8, 14, 15, 16, 17, 19, 20]"
2688,"[18, 11, 7]"
2689,"[3, 6, 9, 11, 16, 20]"
2690,"[4, 15]"
2691,"[8, 9, 10, 11, 15, 16, 20]"
2692,"[5, 6, 8, 11, 12, 13, 15, 16, 20]"
2693,"[3, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
2694,"[1, 18, 20, 14]"
2695,"[6, 7, 8, 9, 12, 16, 18]"
2696,"[8, 16, 5, 14]"
2697,"[1, 10, 12, 15, 16, 19, 20]"
2698,"[5, 10, 12, 14, 15, 16, 17, 18, 20]"
2699,"[1, 2, 6, 7, 8, 11, 12, 13, 18, 19]"
2700,"[2, 11, 12, 13, 15, 16, 18]"
2701,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
2702,"[9, 7]"
2703,"[5, 12, 4, 15]"
2704,"[5, 10, 11, 12, 13, 16, 18, 20]"
2705,"[1, 10, 11, 15, 18, 20]"
2706,"[1, 3, 6, 11, 12, 13, 14, 17, 19]"
2707,"[1, 5, 6, 12, 15]"
2708,"[11, 6, 15]"
2709,"[1, 8, 10, 16, 18]"
2710,"[8, 19, 20]"
2711,"[1, 5, 8, 11, 16, 18, 19, 20]"
2712,"[2, 3, 6, 7, 12, 13, 18, 19]"
2713,"[3, 5, 6, 8, 9, 11, 12, 15, 18, 20]"
2714,"[8, 9, 10, 13, 15, 16, 18]"
2715,"[3, 4, 5, 9, 10, 16, 18]"
2716,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
2717,"[6, 9, 11, 12, 13, 15, 18, 20]"
2718,"[16, 2, 20, 5]"
2719,"[3, 6, 8, 9, 10, 11, 12, 13, 15, 20]"
2720,"[1, 2, 3, 6, 8, 12, 14, 15, 17]"
2721,"[16, 2, 19, 13]"
2722,"[7, 8, 12, 18, 20]"
2723,"[4, 5, 6, 7, 9, 12, 16, 18, 20]"
2724,"[1, 6, 8, 11, 12, 13, 15, 16, 20]"
2725,"[7, 8, 12, 13, 15, 16]"
2726,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
2727,"[5, 6, 7, 11, 12, 13, 18, 19, 20]"
2728,"[1, 7, 8, 11, 12, 14, 18, 19]"
2729,"[1, 3, 5, 9, 10, 15, 18, 20]"
2730,"[3, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
2731,"[1, 9, 10, 15, 16, 18, 19, 20]"
2732,"[1, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
2733,"[1, 8, 10, 11, 13, 15, 16, 20]"
2734,"[5, 6, 8, 11, 12, 13, 18, 20]"
2735,"[1, 8, 10, 11, 13, 14, 15, 16, 18, 20]"
2736,"[1, 6, 7, 8, 11, 12, 13, 16, 20]"
2737,"[1, 8, 13, 14, 15, 17, 18, 20]"
2738,"[6, 8, 11, 12, 15, 16, 19, 20]"
2739,"[6, 7, 8, 10, 11, 13, 15, 19, 20]"
2740,"[18, 12]"
2741,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
2742,"[17, 18]"
2743,"[1, 4, 5, 8, 9, 11, 15, 16, 20]"
2744,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
2745,"[3, 4, 8, 12, 15, 16, 18, 20]"
2746,"[1, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
2747,"[3, 5, 8, 10, 14, 15, 16, 18, 20]"
2748,"[1, 8, 11, 16, 20]"
2749,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
2750,"[1, 3, 4, 5, 8, 11, 13, 16, 18, 20]"
2751,"[13, 11, 20, 5]"
2752,"[5, 6, 9, 11, 12, 13, 16, 18]"
2753,"[6, 7, 8, 15, 16, 20]"
2754,"[1, 6, 8, 12, 14, 16, 18]"
2755,"[1, 5, 11, 13, 15, 16, 18, 19, 20]"
2756,"[3, 6, 7, 8, 11, 12, 13, 15, 18, 19]"
2757,"[1, 6, 7, 8, 11, 12, 16, 20]"
2758,"[3, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
2759,"[19, 12, 6, 15]"
2760,"[3, 5, 6, 7, 8, 9, 11, 12, 13, 18]"
2761,"[1, 5, 8, 10, 11, 13, 16, 18, 20]"
2762,"[1, 9, 10, 13, 15, 16, 20]"
2763,"[5, 14, 15, 16, 17, 20]"
2764,"[18, 20, 4, 15]"
2765,"[6, 7, 8, 11, 12, 15, 16, 18, 19, 20]"
2766,"[5, 8, 9, 11, 15, 16, 20]"
2767,"[6, 8, 11, 12, 13, 18, 20]"
2768,"[11, 16, 17, 18, 20]"
2769,"[2, 5, 8, 10, 11, 13, 15, 16, 20]"
2770,"[9, 10, 11, 15, 19, 20]"
2771,"[4, 5, 8, 10, 14, 15, 18, 20]"
2772,"[1, 8, 11, 14, 15, 17, 18, 19, 20]"
2773,"[3, 4, 5, 7, 15, 16, 18]"
2774,"[3, 5, 6, 7, 8, 12, 16, 18, 20]"
2775,"[2, 3, 6, 7, 8, 12, 15, 16, 18, 20]"
2776,"[8, 10, 11, 16, 18, 20]"
2777,"[12, 15, 18, 19, 20]"
2778,"[1, 7, 10, 15, 16]"
2779,"[1, 2, 6, 8, 10, 11, 12, 16, 19, 20]"
2780,"[3, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
2781,"[18, 12, 13]"
2782,"[1, 5, 6, 9, 12, 18, 20]"
2783,"[2, 6, 7, 8, 11, 12, 13, 16, 19]"
2784,"[1, 2, 4, 5, 8, 11, 13, 18, 19, 20]"
2785,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
2786,"[6, 7, 8, 11, 12, 13, 15, 16, 19]"
2787,"[1, 3, 8, 10, 11, 13, 15, 16]"
2788,"[2, 8, 10, 11, 13, 16, 18, 20]"
2789,"[1, 2, 8, 9, 11, 13, 16, 18, 19, 20]"
2790,"[3, 5, 6, 8, 11, 12, 15, 18]"
2791,"[5, 8, 9, 18, 20]"
2792,"[1, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
2793,"[1, 5, 6, 8, 11, 12, 18]"
2794,"[1, 8, 11, 12, 16]"
2795,"[2, 7, 8, 9, 15]"
2796,"[11, 6]"
2797,"[17, 1, 14, 6]"
2798,"[4, 20, 14, 15]"
2799,"[1, 5, 8, 11, 13, 16, 18, 20]"
2800,"[1, 4, 5, 8, 10, 11, 13, 18, 19]"
2801,"[2, 3, 8, 9, 11, 15, 16, 18, 19, 20]"
2802,"[1, 6, 11, 12, 13, 16, 18, 19, 20]"
2803,"[8, 1, 2, 7]"
2804,"[3, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
2805,"[3, 6, 8, 9, 10, 12, 16, 18, 20]"
2806,"[1, 20]"
2807,"[8, 16, 12]"
2808,"[1, 3, 4, 5, 9, 10, 15, 16, 18]"
2809,"[1, 6, 7, 8, 10, 11, 12, 13]"
2810,"[1, 4, 5, 15, 16, 18, 19, 20]"
2811,"[1, 5, 6, 8, 12, 14]"
2812,"[8, 11, 15, 16, 18]"
2813,"[16, 11]"
2814,"[1, 18, 14]"
2815,"[2, 3, 8, 15, 16, 18, 20]"
2816,"[1, 2, 5, 8, 11, 15, 16, 18, 19, 20]"
2817,"[2, 3, 4, 5, 8, 16, 18, 19, 20]"
2818,"[1, 2, 8, 10, 11, 15, 18, 19, 20]"
2819,"[20, 5]"
2820,"[1, 3, 5, 6, 7, 9, 10, 11, 12, 18]"
2821,"[5, 8, 9, 11, 15, 18, 19, 20]"
2822,"[6, 8, 10, 12, 13, 15, 16]"
2823,"[1, 4, 5, 9, 14, 16, 17, 18]"
2824,"[1, 5, 6, 8, 9, 12, 15, 18]"
2825,"[4, 5, 14, 16, 17, 18]"
2826,"[1, 2, 9, 11, 16, 18, 19, 20]"
2827,"[5, 11, 12, 13, 18, 20]"
2828,"[2, 8, 10, 11, 12, 13, 19, 20]"
2829,"[12, 6, 7]"
2830,"[16, 8, 20, 5]"
2831,"[1, 3, 8, 9, 11, 15, 16, 18, 19, 20]"
2832,"[19, 7]"
2833,"[6, 8, 11, 12, 15, 16, 18, 19, 20]"
2834,"[1, 2, 5, 8, 11, 13, 15, 16, 18, 20]"
2835,"[4, 6, 7, 8, 12, 15, 20]"
2836,"[3, 6, 8, 11, 12, 16, 20]"
2837,"[1, 4, 5, 9, 10, 15, 18, 20]"
2838,"[1, 6, 8, 12, 18, 19]"
2839,"[4, 8, 11, 13, 15, 16, 18]"
2840,"[16, 18, 20]"
2841,"[4, 5, 8, 11, 15, 18, 20]"
2842,"[1, 2, 8, 11, 14, 15, 16, 17, 18, 20]"
2843,"[1, 6, 7, 8, 11, 12, 14, 17, 18, 19]"
2844,"[5, 10, 11, 12, 13, 19]"
2845,"[1, 3, 10, 11, 13, 14, 15, 16, 18, 20]"
2846,"[4, 6, 16, 18, 20]"
2847,"[1, 8, 9, 10, 11, 15, 16, 18, 19, 20]"
2848,"[1, 4, 5, 8, 9, 16, 18]"
2849,"[1, 4, 5, 6, 8, 11, 12, 13, 17, 18]"
2850,"[5, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
2851,"[18, 11, 13, 15]"
2852,"[2, 11, 13, 14, 15, 16, 18]"
2853,"[3, 6, 7, 8, 11, 12, 13, 18, 19, 20]"
2854,"[13, 15, 16, 18, 20]"
2855,"[6, 7, 8, 11, 12, 13, 16, 18, 19, 20]"
2856,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
2857,"[1, 18]"
2858,"[3, 5, 9, 10, 11]"
2859,[18]
2860,"[1, 18, 14]"
2861,"[8, 10, 11, 12, 15, 16, 18]"
2862,[20]
2863,"[5, 8, 10, 11, 13, 15, 16, 18, 19, 20]"
2864,"[1, 5, 6, 7, 8, 11, 12, 19]"
2865,"[8, 12, 13]"
2866,"[19, 10, 11, 13]"
2867,"[1, 4, 5, 8, 14, 15, 16, 17, 18, 20]"
2868,"[8, 10, 13, 16, 18, 20]"
2869,"[4, 5, 11, 13, 15, 18]"
2870,"[1, 2, 8, 9, 11, 15, 16, 18, 19, 20]"
2871,"[1, 3, 4, 5, 8, 18, 20]"
2872,"[8, 12, 15, 18, 19]"
2873,"[2, 3, 6, 7, 8, 11, 12, 15, 18, 19]"
2874,"[4, 5, 6, 8, 9, 11, 12, 13, 18, 20]"
2875,"[3, 6, 8, 11, 12, 14, 19]"
2876,"[1, 19, 12, 15]"
2877,"[8, 1, 18, 10]"
2878,"[6, 8, 10, 11, 12, 15, 16, 18, 19, 20]"
2879,"[2, 6, 8, 11, 12, 13, 15, 16, 19, 20]"
2880,"[1, 10, 11, 13, 14, 15, 16, 17, 18, 20]"
2881,"[1, 3, 8, 10, 11, 13, 15, 19]"
2882,"[8, 5]"
2883,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
2884,"[1, 4, 8, 11, 14, 15, 16, 18, 20]"
2885,"[1, 6, 8, 10, 11, 12, 13, 15, 19]"
2886,"[1, 5, 13, 15, 16, 17, 18, 20]"
2887,"[1, 5, 6, 8, 12, 15, 16, 18, 19, 20]"
2888,"[1, 8, 11, 13, 15, 16, 19, 20]"
2889,"[4, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
2890,"[3, 6, 7, 8, 11, 12, 15, 16, 19, 20]"
2891,"[6, 7, 8, 10, 11, 12, 13, 15, 18, 19]"
2892,"[3, 5, 6, 8, 10, 11, 12, 13, 18]"
2893,"[6, 7, 8, 9, 11, 12, 16, 18, 19, 20]"
2894,"[5, 6, 8, 9, 12, 13, 16, 18, 20]"
2895,"[1, 10, 11, 15, 16]"
2896,"[20, 15]"
2897,"[1, 4, 5, 8, 14, 15, 16, 19, 20]"
2898,"[4, 5, 8, 11, 13, 18, 20]"
2899,"[1, 3, 4, 5, 8, 10, 16, 18]"
2900,"[5, 6, 7, 8, 11, 12, 13, 15, 18, 19]"
2901,"[2, 3, 4, 5, 8, 11, 15, 18, 20]"
2902,"[2, 8, 11, 14, 16, 17, 19, 20]"
2903,"[1, 6, 8, 12, 16]"
2904,"[5, 6, 8, 11, 12, 16, 18, 20]"
2905,"[1, 3, 6, 7, 10, 11, 12, 14, 15, 18]"
2906,"[5, 15, 16, 17, 20]"
2907,"[1, 5, 6, 8, 11, 12, 13, 19]"
2908,"[1, 3, 4, 5, 11, 13, 15, 16, 18, 20]"
2909,"[5, 6, 11, 12, 18, 20]"
2910,"[5, 6, 11, 18, 19, 20]"
2911,"[1, 8, 11, 17, 18, 19, 20]"
2912,"[1, 2, 8, 11, 18, 19, 20]"
2913,"[2, 8, 11, 14, 15, 16, 18]"
2914,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
2915,"[1, 5, 6, 7, 10, 12, 15, 18, 20]"
2916,"[1, 4, 5, 8, 11, 13, 19]"
2917,"[6, 8, 9, 11, 12, 16, 18, 20]"
2918,"[1, 6, 8, 11, 12, 14, 18, 20]"
2919,"[1, 10, 11, 13, 15, 16, 18, 20]"
2920,"[2, 3, 11, 13, 15, 16, 20]"
2921,"[6, 8, 12, 16, 18]"
2922,"[5, 8, 10, 13, 16, 20]"
2923,"[1, 2, 5, 8, 11, 12, 16, 19, 20]"
2924,"[6, 8, 10, 11, 15, 19]"
2925,[12]
2926,"[2, 6, 8, 10, 12, 18, 19]"
2927,"[5, 6, 8, 12, 15, 18, 20]"
2928,"[1, 3, 5, 11, 13, 14, 16, 17, 18, 20]"
2929,"[1, 5, 8, 9, 13, 16, 18, 19, 20]"
2930,"[8, 10, 11, 13, 15, 16, 18]"
2931,"[4, 5, 11, 15, 16, 20]"
2932,"[2, 7, 8, 11, 12, 13, 14, 17, 19]"
2933,"[10, 3, 20, 13]"
2934,"[7, 8, 12, 13, 15, 18, 19]"
2935,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
2936,"[6, 12, 15, 18, 19]"
2937,"[1, 5, 8, 11, 13, 14, 16, 17, 18, 20]"
2938,"[11, 13, 14, 16, 17]"
2939,"[1, 2, 6, 12, 13, 17, 19]"
2940,"[1, 6, 7, 8, 11, 12, 13, 14, 17, 19]"
2941,"[3, 4, 5, 9, 18, 19]"
2942,"[3, 6, 8, 13, 18, 19]"
2943,"[2, 6, 7, 11, 12, 16, 19]"
2944,"[3, 4, 7, 8, 11, 12, 13, 19]"
2945,"[1, 5, 6, 7, 8, 11, 12, 13, 19]"
2946,"[6, 8, 11, 13, 15, 16, 19]"
2947,"[2, 5, 8, 10, 11, 15, 18]"
2948,"[2, 3, 11, 15, 18, 19]"
2949,"[1, 6, 8, 11, 12, 15, 18, 19, 20]"
2950,"[6, 8, 9, 11, 12, 15, 18, 19, 20]"
2951,"[1, 6, 9, 12, 16, 18]"
2952,"[1, 10, 11, 13, 14, 15, 16, 17, 18, 20]"
2953,"[1, 8, 12, 13, 14, 17, 18]"
2954,"[1, 2, 6, 7, 8, 12, 18]"
2955,"[2, 19, 13, 6]"
2956,"[20, 5]"
2957,"[1, 3, 4, 5, 8, 15, 18, 20]"
2958,"[7, 8, 11, 12, 18]"
2959,"[3, 4, 5, 6, 7, 8, 11, 12, 13, 19]"
2960,"[14, 15, 17, 18, 20]"
2961,"[1, 2, 6, 8, 11, 12, 13, 16, 19, 20]"
2962,"[3, 8, 10, 11, 14, 15, 17, 18, 19]"
2963,"[1, 5, 6, 7, 8, 11, 12, 13, 18, 19]"
2964,"[3, 6, 7, 8, 11, 12, 15, 16, 18, 20]"
2965,"[6, 7, 8, 9, 10, 11, 12, 13, 19, 20]"
2966,"[2, 3, 6, 8, 10, 11, 12, 13, 15, 19]"
2967,"[1, 3, 11, 13, 15, 18, 20]"
2968,"[1, 5, 8, 9, 11, 13, 16, 18, 19, 20]"
2969,"[6, 10, 11, 13, 15, 19, 20]"
2970,"[17, 12, 13, 6]"
2971,"[3, 7, 8, 11, 13, 15, 18, 20]"
2972,"[1, 3, 6, 8, 10, 11, 12, 13, 15]"
2973,"[11, 1, 19]"
2974,[7]
2975,"[1, 8, 12, 14, 16, 17, 19, 20]"
2976,"[1, 5, 6, 7, 8, 12, 15, 20]"
2977,"[8, 9, 13, 16, 18, 20]"
2978,"[1, 8, 12, 16, 19, 20]"
2979,"[3, 6, 11, 12, 15, 18]"
2980,"[5, 8, 9, 10, 15, 16, 20]"
2981,"[1, 2, 11, 15, 16, 18]"
2982,"[1, 3, 8, 10, 11, 13, 15, 16, 18]"
2983,"[1, 2, 6, 8, 11, 12, 15, 16, 18, 20]"
2984,"[6, 8, 11, 12, 13, 15, 16, 19]"
2985,"[8, 1, 10, 11]"
2986,"[1, 4, 5, 6, 9, 12, 16, 18, 20]"
2987,"[1, 3, 5, 8, 15, 16, 18, 19, 20]"
2988,"[5, 10, 11, 15, 18, 19, 20]"
2989,"[18, 20]"
2990,"[6, 7, 8, 10, 11, 12, 15, 16, 20]"
2991,"[3, 5, 10, 11, 13, 16, 18, 20]"
2992,"[1, 5, 8, 11, 13, 16, 18, 20]"
2993,"[3, 8, 10, 11, 12, 13, 15, 16, 18]"
2994,"[1, 5, 8, 11, 13, 15, 18, 20]"
2995,"[1, 10, 18, 20]"
2996,"[3, 5, 6, 12, 15, 16, 20]"
2997,"[1, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
2998,"[3, 5, 10, 11, 12, 13, 15, 16, 18]"
2999,"[18, 11, 15]"
3000,"[1, 4, 5, 8, 10, 15, 18, 20]"
3001,"[1, 8, 9, 10, 11, 16, 18, 20]"
3002,"[3, 8, 10, 11, 13, 15, 18]"
3003,"[1, 8, 11, 13, 16, 18]"
3004,"[1, 5, 8, 10, 11, 15, 16]"
3005,"[10, 4, 5, 15]"
3006,"[6, 8, 15, 19, 20]"
3007,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
3008,"[16, 18, 5, 15]"
3009,"[2, 3, 8, 11, 12, 15, 18, 19]"
3010,"[3, 8, 11, 12, 13, 15, 18, 20]"
3011,"[1, 3, 5, 8, 9, 10, 11, 16, 18, 20]"
3012,"[1, 4, 5, 8, 11, 13, 14, 18]"
3013,"[1, 8, 11, 13, 16, 18, 19]"
3014,"[1, 8, 10, 11, 12, 15, 16, 18, 19, 20]"
3015,"[1, 8, 11, 15, 16, 17, 18, 19, 20]"
3016,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
3017,"[8, 10, 5]"
3018,"[11, 20, 13]"
3019,"[3, 6, 7, 10, 12, 16, 18, 20]"
3020,"[6, 8, 9, 12, 13, 18, 20]"
3021,"[5, 7, 10, 12, 15, 20]"
3022,"[1, 5, 6, 8, 9, 12, 15, 16, 18, 20]"
3023,"[1, 3, 8, 10, 11, 15, 16, 18, 19, 20]"
3024,"[4, 5, 8, 10, 12, 15, 16, 18]"
3025,"[3, 6, 10, 11, 12, 13, 18, 20]"
3026,"[3, 5, 8, 15, 19]"
3027,"[11, 12, 13, 16, 18, 19]"
3028,"[3, 4, 5, 6, 11, 12, 18, 19]"
3029,"[1, 3, 5, 8, 9, 10, 15, 16, 18, 20]"
3030,"[6, 7, 12, 16, 18, 19, 20]"
3031,"[16, 11]"
3032,"[1, 3, 4, 5, 8, 10, 14, 15, 18, 19]"
3033,"[1, 6, 7, 8, 11, 12, 14, 17, 18, 20]"
3034,"[1, 8, 11, 12, 14, 15, 16, 17, 18, 20]"
3035,"[2, 6, 11, 12, 13, 15, 16, 18]"
3036,"[1, 7, 8, 10, 15, 20]"
3037,"[1, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
3038,"[1, 8, 13, 14, 16, 18, 19, 20]"
3039,"[5, 6, 8, 11, 12, 16, 19, 20]"
3040,"[4, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
